id,article_id,date,title,summary,url,other,media,source,locations,lat,long,keywords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,52un6KW8gL5bfF7gc7PPoH,9/16/2023,Kennedy Space Center post office closing after 58 years of postmarks,"The Kennedy Space Center post office has been cancelled. The contract facility will close permanently this month, after which there will be no more Kennedy Space Center"" postmarks.""",https://www.space.com/kennedy-space-center-post-office-closing,,https://cdn.mos.cms.futurecdn.net/o9bgTJbxUC4y8nx7nkSj5h.jpg,Space.com,Merritt Island,28.2662775,-80.66369845,Kansas City,Missouri,Cocoa Beach,Titusville,Florida,"Orlando""""",space,center,office,kennedy,post,envelopes,covers,service,titusville,"postmark""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,488920,9/11/2023,NASA Selects Ball Aerospace to Develop NOAA’s GeoXO Sounder Instrument,"NASA, on behalf of the National Oceanic and Atmospheric Administration (NOAA), selected Ball Aerospace & Technologies Corporation of Boulder, to develop the sounder instrument for a Geostationary Extended Observations (GeoXO) satellite program.",https://www.nasa.gov/press-release/nasa-selects-ball-aerospace-to-develop-noaa-s-geoxo-sounder-instrument,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa_meatball_1_2.jpeg,NASA,Boulder,40.0149856,-105.270545,Greenbelt,Suitland,Maryland,Florida,"the United States""""",nasa,geoxo,noaa,instrument,support,operations,program,gxs,weather,"data""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,488892,9/8/2023,"NASA, International Astronauts to Speak with Students in Two States",Students from North Carolina and Rhode Island will have separate opportunities next week to hear from astronauts aboard the International Space Station.,https://www.nasa.gov/press-release/nasa-international-astronauts-to-speak-with-students-in-two-states,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/jsc2023e037715.jpg,NASA,North Carolina,35.6729639,-79.0392919,Houston,Media,America,Rhode Island,"Chapel Hill""""",space,nasa,astronaut,sept,exploration,students,agency,astronauts,station,"event""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,488846,9/7/2023,"Now Home on Earth, NASA’s SpaceX Crew-6 to Discuss Space, Science","The crew of NASA’s SpaceX Crew-6 mission will discuss their six-month science mission aboard the International Space Station during a news conference at 2:15 p.m. EDT Tuesday, Sept. 12, at the agency’s Johnson Space Center in Houston.",https://www.nasa.gov/press-release/now-home-on-earth-nasa-s-spacex-crew-6-to-discuss-space-science,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nhq202309040005large.jpg,NASA,Jacksonville,30.3321838,-81.655651,Houston,Saskatchewan,Sultan Alneyadi,Alneyadi,Melanin,Fedyaev,UAE,Florida,Hoburg,"U.S.""""",nasa,crew,mission,astronaut,earth,space,bowen,station,crew-6,"hoburg""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,488837,9/4/2023,NASA’s SpaceX Crew-6 Safely Returns to Earth Near Florida Coast,"After splashing down safely in a SpaceX Dragon spacecraft off the coast of Jacksonville, Florida early Monday morning, NASA’s SpaceX Crew-6 completed the agency’s sixth commercial crew rotation mission to the International Space Station. The international",https://www.nasa.gov/press-release/nasa-s-spacex-crew-6-safely-returns-to-earth-near-florida-coast,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nhq202309040005.jpg,NASA,Jacksonville,30.3321838,-81.655651,Houston,Saskatchewan,Sultan Alneyadi,Alneyadi,UAE,Florida,"Hoburg""""",nasa,space,station,crew,earth,spacex,mission,spacecraft,international,"hoburg""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,488826,9/2/2023,Coverage Set as NASA’s SpaceX Crew-6 Prepares for Splashdown ,"NASA will provide coverage of the agency’s SpaceX Crew-6 mission return to Earth from the International Space Station, beginning with hatch closure coverage live at 5 a.m. EDT on Sunday, Sept. 3. ",https://www.nasa.gov/press-release/coverage-set-as-nasa-s-spacex-crew-6-prepares-for-splashdown,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/52870842128_42b3c12152_k_0.jpg,NASA,Sultan Alneyadi,,,Houston,UAE,"Florida""""",nasa,space,coverage,a.m.,station,mission,sept,dragon,return,"international""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,488812,9/1/2023,"NASA to Discuss Psyche Asteroid Mission, Optical Communications Demo","NASA will host a news conference at 1 p.m. EDT Wednesday, Sept. 6, to discuss the agency’s upcoming Psyche mission, which will be its first to visit a metal-rich asteroid. Riding along with Psyche is a laser transceiver for NASA’s Deep Space Optical Commu",https://www.nasa.gov/press-release/nasa-to-discuss-psyche-asteroid-mission-optical-communications-demo,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/pia25138.jpg,NASA,Washington,38.8950368,-77.0365427,"Florida""""",nasa,psyche,mission,jpl,spacecraft,agency,asteroid,space,dsoc,"media""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,488815,9/1/2023,"Georgia, Texas Students to Hear from NASA Astronauts Aboard Station",Students from Georgia and Texas will have separate opportunities next week to hear from NASA astronauts aboard the International Space Station.,https://www.nasa.gov/press-release/georgia-texas-students-to-hear-from-nasa-astronauts-aboard-station,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa_astronaut_downlink.png,NASA,Media,39.9167783,-75.387693,Houston,Brownsville,Moghbeli,America,Olmito,Georgia,Gray,"Texas""""",nasa,space,students,sept,texas,station,astronauts,international,event,"astronaut""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,488782,8/30/2023,NASA Completes Last OSIRIS-REx Test Before Asteroid Sample Delivery,A team led by NASA in Utah’s West Desert is in the final stages of preparing for the arrival of the first U.S. asteroid sample – slated to land on Earth in September. ,https://www.nasa.gov/press-release/nasa-completes-last-osiris-rex-test-before-asteroid-sample-delivery,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nhq20230830000311.jpg,NASA,Washington,38.8950368,-77.0365427,Houston,Salt Lake City,Greenbelt,Littleton,Huntsville,Colorado,Maryland,Tucson,Alabama,U.S.,West Desert,"Utah""""",nasa,sample,mission,osiris,rex,capsule,bennu,asteroid,earth,"space""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,488762,8/30/2023,NASA Awards Contracts for NOAA Sounder for Microwave-Based Applications Study,"NASA, on behalf of the National Oceanic and Atmospheric Administration (NOAA), has awarded four contracts to conduct NOAA’s Sounder for Microwave-Based Applications (SMBA) Phase-A study.",https://www.nasa.gov/press-release/nasa-awards-contracts-for-noaa-sounder-for-microwave-based-applications-study,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/nasa_meatball_1_2.jpeg,NASA,Boulder,40.0149856,-105.270545,Virginia,Greenbelt,Vienna,Colorado,"MD""""",noaa,nasa,smba,neon,weather,microwave,phase,national,contracts,"study""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,488733,8/29/2023,NASA invita a hispanohablantes a enviar sus nombres en Europa Clipper,"La NASA ha lanzado un nuevo sitio web en español para invitar al público a enviar sus nombres a bordo de Europa Clipper, una misión que iniciará su viaje a la luna de Júpiter Europa en octubre de 2024. Este nuevo sitio web forma parte de una campaña de la",https://www.nasa.gov/press-release/nasa-invita-a-hispanohablantes-a-enviar-sus-nombres-en-europa-clipper,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/bottle-share-image-espanol1.5x.jpg,NASA,Washington,38.8950368,-77.0365427,California,recopilarán,el poema,vigésimocuarta,las,Sonoma,Florida,tanto,"UU""""",de,la,el,y,un,para,del,una,que,"europa""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,488723,8/26/2023,NASA’s SpaceX Crew-7 Launches to International Space Station,"An international crew of four representing four countries is in orbit following a successful launch to the International Space Station at 3:27 a.m. EDT Saturday, Aug. 26, from Launch Complex 39A at NASA’s Kennedy Space Center in Florida. The agency’s Spac",https://www.nasa.gov/press-release/nasa-s-spacex-crew-7-launches-to-international-space-station,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/53142729490_7ffd13b85e_o.jpg,NASA,Washington,38.8950368,-77.0365427,California,Houston,England,Sultan Alneyadi,Moghbeli,Alneyadi,New York,Cambridge,Kanagawa,Maryland,Denmark,Austin,Japan,Hawthorne,Florida,Hoburg,"Monterey""""",space,nasa,station,mission,astronaut,crew-7,crew,flight,earth,"agency""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,488695,8/24/2023,"NASA, Forest Service to Share Moon Tree Seedlings, Promote STEM","Education and community organizations can apply to receive a living piece of spaceflight history to promote science, technology, engineering, and mathematics: a seedling grown from a tree seed that flew around the Moon on the NASA’s Artemis I mission in l",https://www.nasa.gov/press-release/nasa-forest-service-to-share-moon-tree-seedlings-promote-stem,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/51170922794_609a1ff5ac_o.jpg,NASA,US,39.7837304,-100.445882,Fiji,"United States""""",moon,nasa,forest,service,artemis,seeds,trees,tree,space,"organizations""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,488696,8/24/2023,NASA Shares First Images from US Pollution-Monitoring Instrument,"On Thursday, NASA released the first data maps from its new instrument launched to space earlier this year, which now is successfully transmitting information about major air pollutants over North America. ",https://www.nasa.gov/press-release/nasa-shares-first-images-from-us-pollution-monitoring-instrument,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/2a_tempo_no2_still.ny_.04001.1.jpg,NASA,Washington,38.8950368,-77.0365427,South Korea’s,Virginia,US,New Orleans,New York,Cambridge,Las Vegas,Canada,U.S.,Los Angeles,Massachusetts,Hampton,the DC/Philadelphia/,Mexico City,"Texas""""",nasa,tempo,instrument,pollution,data,air,north,america,new,"nitrogen""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,489042,9/18/2023,NASA Finalizes Coverage for First US Asteroid Sample Landing,"The first asteroid sample collected in space by NASA will arrive on Earth Sunday, Sept. 24, and there are multiple events leading up to its landing.",https://www.nasa.gov/press-release/nasa-finalizes-coverage-for-first-us-asteroid-sample-landing,,https://www.nasa.gov/sites/default/files/styles/full_width/public/thumbnails/image/osiris_rex_training_model.jpg,NASA,Colorado,38.7251776,-105.607716,Alabama,Maryland,Littleton,Utah,Salt Lake City,Washington,Greenbelt,Tucson,Houston,"Huntsville""""",nasa,osiris,rex,mission,sample,space,capsule,landing,a.m.,"mdt""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,b3X7r5f6udoaaTU7wiDdAi,9/19/2023,Rocket Lab suffers anomaly during launch of Earth-observation satellite,Rocket Lab suffered an anomaly during the launch of a radar Earth-observation satellite for the California company Capella Space early Tuesday morning (Sept. 19).,https://www.space.com/rocket-lab-electron-launch-failure-september-2023,,https://cdn.mos.cms.futurecdn.net/LSqYmQN8cyGFbd6hRVXHm.jpg,Space.com,California,36.7014631,-118.755997,New Zealand,"anomaly""""",rocket,lab,launch,company,electron,engine,stage,tuesday,booster,"satellites""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,D24bS5CsFWgJtjXyRAQdNJ,9/18/2023,Heart of the 'Squid Galaxy' reveals how supermassive black holes dictate galactic chemistry,"A study of the Squid Galaxy, Messier 77, has revealed how chemicals swirl around its central black hole, revealing supermassive black holes impact the chemical evolution of their galaxies.",https://www.space.com/squid-galaxy-supermassive-black-hole-galactic-chemistry,,https://cdn.mos.cms.futurecdn.net/uoMMvfr2RteuiKjP4jgPVZ.jpg,Space.com,T Nakajima,37.1494377,140.3508748,"al.""""",galaxy,black,galaxies,agn,team,research,supermassive,holes,distribution,"galactic""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,tdyVsFmx6rMHevPyZkZxV7,9/18/2023,Very Large Telescope surprisingly finds exoplanet lurking in 3-body star system,The European Very Large Telescope in Chile has photographed a planet orbiting a star in a multi-star system that sits some 480 light-years from Earth.,https://www.space.com/giant-exoplanet-in-multi-star-system-3-body,,https://cdn.mos.cms.futurecdn.net/tLP7MHKKD7aXqwMqqY4iaC.jpg,Space.com,Chile,-31.7613365,-71.3187697,star,system,astronomers,massive,brown,exoplanets,large,exoplanet,dwarf,"stars""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,fs23XxHySvTr85tDEFeqXc,9/18/2023,R2-D2 and Chopper return in 'Star Wars: Dark Droids: D-Squad #1',"Here's a first look at R2-D2 in Marvel Comics' spinoff series Star Wars: Dark Droids: D-Squad #1"" rolling into shops Sept. 20.""",https://www.space.com/star-wars-dark-droids-d-squad-1,,https://cdn.mos.cms.futurecdn.net/pZAEKL7aDYc62d8u7ZyUub.jpg,Space.com,WAC47,,,wars,star,droids,dark,squad,marvel,credit,comics)from,comics,"issue""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,bdvf952ESmB6tyTikVJQV3,9/18/2023,Mars Society proposes institute to develop tech needed for Red Planet settlement,A new initiative from the Mars Society suggests a new institute be established that could help develop the technologies needed for humans to settle on the Red Planet.,https://www.space.com/mars-society-settlement-technology-institute,,https://cdn.mos.cms.futurecdn.net/bj58iSQz7XdoAmnYHaCVTP.jpg,Space.com,Iowa,41.9216734,-93.3122705,Colorado,"Zubrin""""",mars,mti,society,planet,zubrin,technology,earth,red,institute,"research""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,vGGaWUk3YBNkvrYCME4NLE,9/18/2023,NASA seeks citizen scientists to capture April 2024 total solar eclipse,NASA wants citizen scientists to capture the total solar eclipse in April 2024 to help researchers learn more about the sun.,https://www.space.com/nasa-citizen-scientists-april-2024-total-solar-eclipse,,https://cdn.mos.cms.futurecdn.net/MSFMffvKrh6h5aEbxaDrGD.jpg,Space.com,Oklahoma,34.9550817,-97.2684063,Illinois,Arkansas,Pennsylvania,Vermont,U.S.,Missouri,New Hampshire,Ohio,New York,Maine,Kentucky,US,"Indiana""""",eclipse,solar,nasa,sun,app,total,science,year,new,"sunsketcher""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,BX5LQiGYDN8UaeXyrm7WcE,9/18/2023,New drug shows potential to aid astronauts during future missions to moon and Mars,A new drug appears to promote bone formation in mice exposed to microgravity onboard the ISS.,https://www.space.com/drug-iss-microgravity-astronauts-bone-loss-moon-mars,,https://cdn.mos.cms.futurecdn.net/dtJxmJigtwWJfXUHRyVwiX.jpg,Space.com,the United States,47.828787466909134,-122.5989478,Massachusetts,"Florida""""",bone,drug,new,microgravity,astronauts,formation,mice,iss,osteoporosis,"space""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,vzTqkxgrebyVMiMgyNiwZL,9/18/2023,Venezuela may put an astronaut on a Chinese moon mission,"The first Venezuelan man or woman could land on the moon on a Chinese spacecraft, Venezuelan President Nicolás Maduro said last week.",https://www.space.com/venezuelan-astronaut-china-moon-mission,,http://cdn.mos.cms.futurecdn.net/rd3wbyxYeM3TgyTSennVfT.jpeg,Space.com,Russia,64.6863136,97.7453061,Venezuela,China,Beijing,the United States,Pakistan,"US""""",china,moon,space,astronauts,venezuela,chinese,venezuelan,spacecraft,president,"maduro""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,7hWeWkDSJDoWXhLjCcJckR,9/18/2023,'Star Wars' fan favorite Lando Calrissian is getting his own movie on Disney+,"The creators behind the Lando"" project at Disney+ have revealed that the fan favorite character may be getting his own ""Star Wars"" movie.""",https://www.space.com/star-wars-lando-calrissian-movie,,https://cdn.mos.cms.futurecdn.net/Th9L4YWcTYbnjsH7QEyyXA.jpg,Space.com,Exegol,,,"Lucasfilm""""",lando,star,wars,time,glover,lucasfilm,movie,calrissian,news,"donald""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,KmbF7DfDAbMWkrH4GBFQxT,9/18/2023,Watch Rocket Lab launch radar Earth-observation satellite early Sept. 19,"Rocket Lab will launch a radar Earth-observation satellite for the California company Capella Space early Tuesday (Sept. 19), and you can watch the action live.",https://www.space.com/rocket-lab-launch-we-will-never-desert-you,,https://cdn.mos.cms.futurecdn.net/emzwKqQP6CTkXdFrGYm4fD.jpg,Space.com,California,36.7014631,-118.755997,New Zealand,"Rutherford""""",rocket,lab,satellites,company,capella,electron,acadia,liftoff,radar,"earth""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,9764,9/19/2023,Why Didn’t a Planet Form Where the Asteroid Belt Is Now Located?,"The asteroid belt is an enormous region of space between the orbits of Mars and Jupiter. It contains millions of rocky bodies ranging in size from small particles to large asteroids. For centuries, astronomers have been looking for planets there, sometimes mistaking large asteroids like Ceres, Vesta, and Pallas for planets. In the end, though, no real planet was ever discovered in this area.The post Why Didn’t a Planet Form Where the Asteroid Belt Is Now Located? appeared first on CosmoBC Astro",https://astroblog.cosmobc.com/?p=9764,,https://astroblog.cosmobc.com/wp-content/uploads/sites/10/2023/09/Asteroid-Belt-Diagram-300x300.png,CosmoBC,,,,belt,asteroid,asteroids,planet,jupiter,region,solar,mass,distance,"earth""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,w2L66yfQtGKxr95ULgvF8J,9/19/2023,NASA's Curiosity Mars rover reaches perilous ridge on Red Planet after 3 failed attempts,This spot on Mars has preserved information about ancient landslides and evidence of Red Planet water.,https://www.space.com/nasa-curiosity-rover-mars-gediz-vallis-ridge,,https://cdn.mos.cms.futurecdn.net/sywGe5QdtLCbTHBXftzAva.jpg,Space.com,,,,curiosity,ridge,nasa,mars,rover,gediz,vallis,rocks,sharp,"mountain""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
